"ID","Created Date","Updated Date","Owner","capitulo","Chapter_Title","Name_Translation","Location","Context","Assembly_Present","Main_Dialogue","Main_Teaching","Miraculous_Manifestations","Spiritual_Progression","Transition","Unique_Elements"
"6d1c37df-1fe3-4724-94ac-c7f7a191cc65",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",13,"MAITRAYAṆĪ","Amizade Feminina","O palácio Vairocana-garbha (""Matriz da Iluminação de Vairocana"") na cidade de Siṃha-vijṛmbhita.","Sudhana chega a um palácio de magnificência inconcebível, com pisos de cristal e pilares de berilo. Lá, ele encontra Maitrayaṇī ensinando o Dharma para uma vasta multidão que se reuniu para ouvi-la, acompanhada de seu séquito de quinhentas donzelas.","Centenas de milhares de pessoas da cidade e arredores, além de um séquito de quinhentas donzelas que acompanham Maitrayaṇī.","Sudhana pede instrução. Em vez de uma resposta verbal, Maitrayaṇī o comanda: ""Nobre, olhe para a exibição da minha residência!"". Após a visão, ela explica que esta é a ""exibição completa"" e que, a partir dela, ela dominou um poder de retenção (dhāraṇī) que contém incontáveis portais do Dharma, que ela então enumera em uma lista longa e abrangente.","O portal para a perfeição da sabedoria chamado ""a exibição completa"". Este ensinamento é uma experiência direta que revela como a realização de um kalyāṇamitra pode conter e refletir a totalidade do Dharma, servindo como um portal para incontáveis outros ensinamentos.","O próprio palácio é a manifestação. Ao ser instruído a olhar, Sudhana vê em cada pilar, parede, espelho e joia do palácio os reflexos de todo o ciclo de vida de todos os Budas do universo — desde suas primeiras aspirações, passando por suas práticas, até a iluminação e o parinirvāṇa. Tudo é refletido simultaneamente em toda parte, como o céu se reflete na superfície de um lago límpido.","Sudhana aprende que um ambiente físico pode ser um mandala vivo, um reflexo direto da mente iluminada de um guia. Ao testemunhar a infinidade de ensinamentos contida em uma única visão, sua própria mente é expandida e ele atinge o poder de retenção chamado ""os portais completos"", integrando a compreensão de múltiplos caminhos.","Maitrayaṇī humildemente afirma que só conhece este ensinamento da ""exibição completa"" e direciona Sudhana para seu próximo guia, o bhikṣu Sudarśana, que reside na terra de Trinayana.","O uso da arquitetura como um ensinamento do Dharma, onde o palácio funciona como um espelho cósmico. A transmissão do ensinamento através da visão direta em vez de palavras. A longa e exaustiva lista de ""portais do Dharma"" que demonstra a vastidão contida em uma única realização."
"6ef3fe0e-993b-4151-b8b2-8f81a04a7291",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",19,"SAMANTANETRA","Olhos Universais","Uma loja de perfumes na cidade de Samantamukha, na terra de Vetramūlaka.","Sudhana encontra Samantanetra em sua loja, onde ele não apenas vende perfumes, mas aplica um profundo conhecimento de fragrâncias e medicina para curar todos os tipos de doenças (físicas, mentais e espirituais).","Pacientes e seres de todas as dez direções que vêm em busca de cura. Após serem curados e satisfeitos materialmente, eles se tornam a assembleia que recebe os ensinamentos do Dharma, mostrando uma transformação direta de sofredores em discípulos.","Samantanetra explica a Sudhana seu método holístico: ele primeiro cura as doenças físicas, depois satisfaz as necessidades materiais e, finalmente, ensina o Dharma de forma personalizada. Por exemplo, para aqueles com desejo, ele ensina sobre a impureza; para os com raiva, ele ensina sobre o amor. Ele também detalha como seu conhecimento sobre os perfumes lhe permite fazer oferendas a todos os budas, demonstrando a interconexão entre o mundano e o sagrado.","O portal do Dharma chamado ""as formas de perfume que satisfazem todos os seres"". Samantanetra domina o conhecimento de todos os perfumes e suas propriedades curativas. Ele ensina que a verdadeira compaixão começa com a cura do sofrimento físico. Após curar os doentes, ele lhes oferece ensinamentos do Dharma perfeitamente adaptados para purificar suas aflições mentais (desejo, raiva, ignorância). Seu conhecimento também se estende a perfumes sagrados que, quando usados como oferenda, podem alcançar e honrar todos os budas do universo.","A principal manifestação é o poder de seus perfumes. A partir de um único tipo de incenso sagrado, ele pode manifestar nuvens de oferendas — como palácios, pavilhões, estandartes e luzes de perfume — que preenchem todo o reino do Dharma, alcançando todos os budas. Ele também demonstra a capacidade de curar qualquer doença, seja ela causada por desequilíbrios físicos, venenos, ou aflições mentais.","Sudhana aprende que a compaixão prática e o conhecimento especializado (neste caso, a perfumaria e a medicina) são portais poderosos para a conduta do bodhisattva. Ele compreende que cuidar das necessidades imediatas dos seres é o primeiro passo para guiá-los no caminho espiritual.","Samantanetra, com humildade, diz que seu conhecimento se limita a este portal dos perfumes e da cura, e não se compara à sabedoria dos grandes bodhisattvas que são como ""reis da medicina"". Ele direciona Sudhana para a cidade de Tāladhvaja para encontrar seu próximo guia, o rei Anala.","'- Integração da Medicina e do Dharma: O capítulo oferece um exemplo único de como uma profissão secular (médico/perfumista) pode ser um caminho espiritual completo."
"7003325e-32a8-432b-baee-69cd776703d6",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",45,"SURENDRĀBHĀ","Esplendor do Senhor dos Devas","O paraíso de Trāyastriṃśa (o céu dos 33 deuses).","Sudhana ascende ao reino celestial e encontra a deusa Surendrābhā. Ele a reverencia e pede para ser ensinado sobre a conduta do bodhisattva.","O encontro é individual, entre Sudhana e Surendrābhā no paraíso de Trāyastriṃśa. Não há uma grande assembleia descrita; o foco está na transmissão direta do ensinamento.","Surendrābhā responde à pergunta de Sudhana detalhando a extensão de sua memória. Ela enumera vários kalpas e o vasto número de Budas que serviu em cada um. Ela explica que, por ter ouvido e retido os ensinamentos de todos esses Budas, ela permanece constantemente dentro desta liberação da memória pura.","A liberação do bodhisattva chamada ""a exibição da memória pura e desimpedida"" (the display of pure, unimpeded memory). A realização de Surendrābhā é um poder de memória transcendental. Ela consegue se lembrar, com perfeita clareza, de um número inconcebível de kalpas passados e de todos os Budas que ela serviu nesses éons. Sua memória não é apenas um registro passivo; ela retém e compreende todos os ensinamentos que ouviu, lembrando-se de todo o ciclo de vida de cada Buda, desde a aspiração inicial até a extinção de seu Dharma.","A manifestação é a própria vastidão de sua memória. Ela não descreve milagres externos, mas a escala de sua prática interna: servir a um número de Budas igual aos grãos de areia em dezenas de rios Ganges, em múltiplos kalpas com nomes poéticos (Utpala, Subhūti, Suprabha). O milagre é a capacidade de sua mente de conter e acessar essa quantidade inimaginável de experiência e conhecimento sem qualquer impedimento ou esquecimento.","Sudhana aprende sobre a importância da memória e da retenção (dhāraṇī) na prática do bodhisattva. A lição é que a jornada espiritual não é uma série de eventos desconectados, mas um continuum ininterrupto de aprendizado e serviço. A realização de Surendrābhā demonstra que a mente de um bodhisattva pode se tornar um repositório vivo de todo o Dharma ensinado através dos tempos.","Surendrābhā, com a humildade característica dos kalyāṇamitras, afirma que conhece apenas esta liberação da memória. Ela direciona Sudhana de volta ao mundo humano, para a grande cidade de Kapilavastu, para encontrar seu próximo guia: um professor de crianças chamado Viśvāmitra. A transição do reino celestial para uma sala de aula mundana prepara o cenário para outro contraste surpreendente.","'- Memória como Liberação: O poder da memória não é apenas uma faculdade, mas uma liberação completa em si mesma, um portal para o Dharma."
"73e5179a-869d-442b-8880-6c374f9dd6ff",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",41,"SARVA JAGAD RAKṢĀ PRAṆIDHĀNA VĪRYA PRABHĀ","Luz do Vigor dos Votos para Proteger Todo o Mundo","No bodhimaṇḍa, no meio de seu séquito.","Sudhana encontra a deusa, cujo corpo manifesta a totalidade do cosmos (sol, lua, estrelas) e aparece de forma adaptada a todos os seres. A simples visão dela concede a Sudhana dez tipos de percepções puras, aprofundando sua conexão com o caminho do kalyāṇamitra.","A assembleia é multifacetada: o séquito da deusa, e na narrativa, a população sofredora do reino, os ministros, a corte real, e finalmente a vasta assembleia que se reúne para testemunhar a chegada do Buda.","O diálogo ocorre em duas partes. Primeiro, a deusa descreve sua liberação e as incontáveis qualidades que ela manifesta para guiar os seres. Em seguida, para responder à pergunta de Sudhana sobre há quanto tempo ela alcançou essa liberação, ela conta a detalhada história do príncipe Vijitāvin, revelando no final que ela mesma era o príncipe. Ela também revela as identidades passadas de outros personagens na história: os ministros que a condenaram se tornaram os 500 homens enviados por Devadatta para assassinar o Buda, e os criminosos que ela salvou se tornaram os budas do ""Kalpa Afortunado"" (Bhadrakalpa) e outros bodhisattvas.","A liberação do bodhisattva chamada ""a origem das raízes de mérito que inspiram o amadurecimento de todos os seres"". O ensinamento central é sobre o poder da compaixão sacrificial. A deusa narra sua própria história de uma vida passada, há incontáveis kalpas, como o príncipe Vijitāvin. Movido por uma compaixão avassaladora, o príncipe se ofereceu para ser executado no lugar de milhares de criminosos que seu pai, o rei, havia aprisionado, a fim de libertá-los.","O capítulo é dominado pela narrativa da vida passada da deusa. O clímax da história é a chegada milagrosa do Buda daquela era, Dharma cakra nirghoṣa gagana megha pradīpa rāja, ao local onde o príncipe estava prestes a ser sacrificado. A presença do Buda transforma a assembleia, e seu ensinamento do Dharma leva inúmeros seres à iluminação e estabelece o príncipe Vijitāvin irreversivelmente no caminho.","Sudhana aprende sobre a compaixão levada ao seu extremo: a disposição de sacrificar a própria vida pelo bem dos outros, mesmo por aqueles que cometeram atos terríveis. Ele aprende que tal compaixão é a verdadeira ""origem das raízes de mérito"" e que o caminho do bodhisattva transcende as noções convencionais de tempo e identidade, como demonstrado pelas revelações sobre as vidas passadas dos personagens.","A deusa, com humildade, afirma que conhece apenas este portal da liberação. Ela direciona Sudhana para encontrar seu próximo guia na floresta de Lumbinī: a deusa Sutejomaṇḍala rati śrī.","'- Compaixão Sacrificial: O tema central é o sacrifício pessoal como o ato supremo de compaixão."
"7b3cd333-76cd-4b1e-81b8-1f969b491fbc",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",12,"JAYOṢMĀYATANA","Morada do Triunfo Luminoso","A terra de Īṣāṇa, onde ele está posicionado entre uma montanha de fogo e um penhasco com um caminho de navalhas.","Sudhana encontra Jayoṣmāyatana engajado em práticas ascéticas aterrorizantes. Ao pedir instrução, Sudhana recebe uma ordem chocante: para purificar sua conduta de bodhisattva, ele deve escalar o caminho de navalhas e se jogar no grande fogo. Este desafio serve como um teste fundamental de sua fé no kalyāṇamitra.","Uma massiva e diversificada assembleia de seres celestiais e mitológicos que aparecem para validar o kalyāṇamitra. Esta assembleia não está fisicamente presente no início, mas se manifesta para resolver a crise de fé de Sudhana, desempenhando um papel crucial na sua progressão.","O capítulo é estruturado em torno do teste de Sudhana: 1) Jayoṣmāyatana emite a ordem para escalar as navalhas e saltar no fogo. 2) Sudhana duvida, temendo que o brâmane seja um Māra disfarçado. 3) A vasta assembleia celestial intervém, com cada grupo de seres oferecendo seu testemunho para reafirmar a fé de Sudhana. 4) Sudhana se arrepende de sua dúvida, realiza o ato e expressa seu espanto com a experiência prazerosa.","A liberação do bodhisattva chamada ""o domínio incessante"". O ensinamento é transmitido através de uma prova física radical. Ao superar seu medo e dúvida, Sudhana aprende que as instruções de um guia verdadeiro, mesmo que pareçam destrutivas, levam à transcendência. A dor se transforma em êxtase, demonstrando que a confiança e a entrega purificam a percepção.","A principal manifestação é a transformação da experiência. Ao saltar para o fogo, Sudhana descobre que o toque das chamas e das navalhas é prazeroso. Além disso, quando a fé de Sudhana vacila, uma vasta assembleia celestial (incluindo dez mil Brahmās, Māras, e reis Devas de todos os seis reinos do desejo, junto com Nāgas, Yakṣas, Asuras, etc.) aparece no céu para testemunhar a favor de Jayoṣmāyatana, cada grupo explicando como as austeridades do sábio os beneficiou e os guiou para o Dharma.","Sudhana passa por um teste decisivo de confiança. Ao seguir as instruções aparentemente irracionais, ele transcende o medo da dor e da morte. Este ato de fé o leva a alcançar dois novos samādhis de bodhisattva: o samādhi chamado ""completamente estável"" ao saltar, e o samādhi ""percebendo o êxtase da paz"" ao tocar o fogo. Ele aprende a lição de que a verdadeira natureza dos fenômenos pode ser radicalmente diferente das aparências.","Jayoṣmāyatana, afirmando conhecer apenas esta liberação, direciona Sudhana para seu próximo guia: Maitrayaṇī, a filha do Rei Siṃhaketu, na cidade de Siṃha-vijṛmbhita.","O uso de um desafio físico extremo como um teste de fé. A intervenção de uma assembleia celestial para resolver a dúvida do protagonista. A transformação paradoxal da dor em êxtase como o clímax da realização."
"7c63be45-eef8-48f3-8601-c4d11b99ad77",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",42,"SUTEJOMAṆḌALA RATI ŚRĪ","Esplendor da Alegria na Maṇḍala Luminosa","Na floresta de Lumbinī, o local de nascimento do Buda Śākyamuni.","Sudhana chega à sagrada floresta de Lumbinī e encontra a deusa ensinando o Dharma para uma vasta assembleia de duzentos mil trilhões de deusas da floresta. Ela está ensinando um sūtra chamado ""O Oceano de Vidas de Todos os Bodhisattvas"".","Duzentos mil trilhões de deusas da floresta. A narrativa de sua vida passada envolve as assembleias reunidas para o nascimento de um Buda.","A deusa primeiro descreve os dez nascimentos do bodhisattva. Então, em resposta à pergunta de Sudhana sobre sua própria jornada, ela narra uma vida passada, há incontáveis kalpas, em que ela era Vimala saṃbhava prabhā, a enfermeira do Buda Īśvara guṇāparājita dhvaja. Ao segurar o recém-nascido bodhisattva em seu colo, ela alcançou esta mesma liberação e fez o voto de testemunhar os nascimentos de todos os futuros budas. Ela também revela que a mãe daquele Buda era uma encarnação passada de Māyādevī e o pai, de Śuddhodana.","A liberação do bodhisattva chamada ""as manifestações miraculosas no nascimento dos bodhisattvas"". A deusa ensina sobre os **dez tipos de ""nascimentos""** ou estágios que um bodhisattva atravessa para nascer na ""família dos Tathāgatas"". Estes nascimentos não são literais, mas representam marcos na jornada espiritual, como a dedicação ao serviço de todos os budas, o despertar da aspiração à iluminação, a certeza no Dharma, a pureza da motivação e a realização da linhagem dos Tathāgatas.","A deusa demonstra sua liberação descrevendo os **dez presságios e as dez manifestações de luz** que ocorreram na floresta de Lumbinī antes do nascimento do Buda. Esses milagres incluem o nivelamento da terra, o chão se tornando de diamante, as árvores florescendo e a chegada de incontáveis seres divinos. Ela também revela que, em cada um de seus poros, ela pode perceber os nascimentos milagrosos de todos os bodhisattvas em todos os reinos e em todos os átomos.","Sudhana aprende que o nascimento de um bodhisattva não é um evento singular, mas um processo contínuo de desenvolvimento espiritual que culmina no nascimento na ""família dos Budas"". Ele compreende a natureza sagrada e cósmica do local de nascimento do Buda (Lumbinī) e como os eventos do passado estão intrinsecamente ligados ao presente.","A deusa, com humildade, afirma que conhece apenas este portal da liberação. Ela direciona Sudhana para encontrar seu próximo guia na cidade de Kapilavastu: a donzela Śākya chamada Gopā, a esposa do príncipe Siddhārtha antes de sua renúncia.","'- Os Dez Nascimentos do Bodhisattva: Uma estrutura clara e didática que define os estágios de maturação no caminho do bodhisattva."
"8a129dea-2c99-4c8e-bb34-f4895ce2eb84",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",51,"AJITASENA","Exército Invencível","A cidade de Roruka, na região sul.","Sudhana chega à cidade de Roruka, aproxima-se do chefe de família Ajitasena, presta as homenagens e faz sua pergunta sobre a conduta do bodhisattva.",,"O diálogo é extremamente breve. Ajitasena nomeia sua liberação e imediatamente aponta Sudhana para o próximo mestre.","Ajitasena afirma ter alcançado a liberação do bodhisattva chamada ""características incessantes"" (unceasing characteristics), através da qual ele obteve ""o tesouro da visão incessante dos budas"".","Nenhuma é descrita no texto. A liberação é apenas nomeada.","Sudhana aprende sobre uma realização focada na continuidade, especificamente, a capacidade de manter uma ""visão incessante dos budas"". O encontro reforça o tema de que a sabedoria pode ser encontrada em praticantes leigos e que a jornada progride através de conexões diretas.","Ajitasena direciona Sudhana para a vila chamada Dharma, na região sul, para encontrar um brâmane (brahmin) chamado Śivarāgra.","'- O Guia Leigo: Continua o padrão de encontrar mestres espirituais em papéis sociais comuns."
"8b1b9ef2-a545-49cd-a38d-70c92c5c6470",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",24,"UTPALABHŪTI","Manifestação do Lótus Azul ","A terra de Pṛthurāṣṭra.","Sudhana encontra Utpalabhūti, um especialista que conhece a fundo todos os tipos de fragrâncias e seus efeitos transformadores. Ele representa o conhecimento especializado aplicado com maestria para o benefício espiritual dos seres.","A assembleia é composta por todos os seres da terra de Pṛthurāṣṭra que se beneficiam dos perfumes de Utpalabhūti, experimentando cura, felicidade e transformação espiritual através do poder das fragrâncias.","Utpalabhūti cataloga para Sudhana uma vasta gama de perfumes e seus usos. Ele explica como usa seu conhecimento para curar, pacificar e, finalmente, guiar os seres para o Dharma, demonstrando como uma habilidade mundana, quando dominada, se torna um meio hábil para o despertar.","O conhecimento de todos os perfumes e suas propriedades. Utpalabhūti ensina como as fragrâncias podem ser usadas para curar doenças, dissipar estados mentais negativos e induzir experiências espirituais. Ele conhece perfumes específicos para cada propósito, desde gerar felicidade mundana até inspirar a lembrança dos budas e a renúncia ao desejo.","Utpalabhūti descreve os efeitos miraculosos de perfumes específicos. Por exemplo, o perfume ""essência de elefante"" que, com uma única partícula, pode perfumar um reino inteiro e fazer chover flores douradas. Outro, o sândalo ""gośīrṣa"", torna o corpo imune ao fogo. O perfume ""invencível"" pode derrotar exércitos apenas com o som de um tambor perfumado com ele. Ele também conhece fragrâncias que podem manifestar exércitos celestiais ou induzir estados de samādhi.","Sudhana aprende que o conhecimento técnico e a especialização em uma área mundana, quando combinados com a compaixão, podem ser um caminho poderoso para a iluminação. Ele vê como os estímulos sensoriais podem ser usados para purificar a mente e prepará-la para ensinamentos mais profundos.","Utpalabhūti, reconhecendo os limites de seu conhecimento especializado, direciona Sudhana para a cidade de Kūṭāgāra para encontrar seu próximo guia, o marinheiro Vaira. A jornada se move do conhecimento terrestre e sutil dos perfumes para a navegação nos vastos e perigosos oceanos.","'- Conhecimento Enciclopédico: Utpalabhūti possui um conhecimento extraordinariamente detalhado e técnico sobre uma vasta gama de perfumes e suas aplicações, mostrando a profundidade que pode ser alcançada em qualquer campo."
"8d6e5a0b-3448-45c3-aee4-50facaaf28e4",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",53,"ŚRĪSAṂBHAVA E ŚRĪMATĪ","Origem Gloriosa e Aquela que Possui Glória","A cidade de Sumanāmukha, na região sul.","Sudhana chega à cidade e se aproxima do menino e da menina. Depois de prestar suas homenagens, ele pede instrução sobre a conduta do bodhisattva."," O encontro é entre Sudhana e as duas crianças.","O diálogo é extenso. Primeiro, eles explicam em detalhe a sua realização da natureza ilusória de todos os fenômenos. Em seguida, eles proferem o discurso mais longo e detalhado de todo o sutra sobre a importância do kalyāṇamitra (o amigo espiritual), explicando com inúmeras analogias (mãe, pai, médico, guia) que toda a jornada do bodhisattva — desde as raízes do mérito até a iluminação final — depende inteiramente de se apoiar em guias espirituais. Eles também dão a Sudhana um longo sermão sobre a vastidão da prática do bodhisattva, exortando-o a nunca se cansar de buscar os kalyāṇamitras ou se satisfazer com realizações limitadas.","A dupla ensina a liberação do bodhisattva chamada ""a aparência da ilusão"" (the appearance of illusion). Eles explicam que, através desta liberação, veem tudo como uma ilusão: todos os mundos, karma, aflições (kleśas), seres, os três reinos e até mesmo os śrāvakas, pratyekabuddhas e a própria conduta do bodhisattva são compreendidos como sendo de natureza ilusória, surgindo de causas e condições interdependentes e igualmente ilusórias.","Nenhuma. A liberação é uma visão filosófica e contemplativa sobre a natureza da realidade, não uma exibição de fenômenos externos.","Sudhana recebe dois ensinamentos cruciais: a visão profunda da vacuidade de todos os fenômenos (māyopama-dṛṣṭi) e a lição mais enfática do sutra sobre a necessidade absoluta de confiar nos amigos espirituais para navegar no vasto e interminável caminho do bodhisattva. A lição serve como uma preparação final antes de seu encontro com Maitreya.","Os dois guias direcionam Sudhana para seu penúltimo mestre, o bodhisattva Maitreya. Eles dão a localização exata: o grande pavilhão (kūṭāgāra) chamado Vairocana-vyūhālaṃkāra-garbha, que está dentro do grande parque chamado Mahāvyūha, na província de Samudrakaccha. Eles descrevem a glória deste lugar e as qualidades de Maitreya em grande detalhe, e fornecem a Sudhana uma longa lista de perguntas específicas para fazer a ele, preparando o cenário para o encontro culminante.","'- A Natureza Ilusória de Tudo: Um ensinamento explícito e detalhado sobre ver todos os fenômenos, incluindo o próprio caminho, como uma ilusão mágica."
"9cce09ae-5af4-45ae-aacf-388c345e79e7",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",48,"BHADROTTAMĀ","Mulher Supremamente Excelente","A cidade chamada Vartanaka, na região de Kevalaka.","Sudhana viaja para a cidade de Vartanaka, aproxima-se de Bhadrottamā, presta as homenagens habituais e pede para ser ensinado sobre a conduta do bodhisattva.","O encontro é individual entre Sudhana e Bhadrottamā.","Em resposta à pergunta de Sudhana, Bhadrottamā declara o nome de seu ensinamento e de seu samādhi, descrevendo as faculdades sem impedimentos que resultam dele. Ela não elabora mais sobre o conteúdo.","Bhadrottamā afirma que conhece e ensina um ensinamento do Dharma chamado ""O Campo Sem Localização"" (The Field without Location). Ela alcançou um samādhi (estado meditativo) chamado ""sem impedimentos"" (unimpeded).","A manifestação descrita é um estado de percepção interna e poder que surge de seu samādhi. Estando nesse estado, ela possui os sentidos da onisciência sem impedimentos (olhos, ouvidos, nariz, língua, corpo e mente), bem como ondas, relâmpagos e poder da onisciência sem impedimentos, e o campo da iluminação dos seres. Não há milagres externos descritos; a manifestação é a própria faculdade de percepção transcendental.","Sudhana aprende sobre a existência de um ensinamento focado em um ""campo sem localização"" e de um samādhi que concede faculdades de onisciência diretas e sem obstruções. A lição é sobre um estado de ser e perceber que transcende as limitações convencionais.","Com humildade, Bhadrottamā afirma que conhece apenas este ensinamento do Dharma. Ela então direciona Sudhana para a região sul, para uma cidade chamada Bharukaccha, onde reside um ourives (goldsmith) chamado Muktāsāra.","'- O Campo Sem Localização: Um ensinamento com um nome enigmático que aponta para a transcendência do espaço e do lugar."
"9da39912-3789-4ea6-a3bd-45a5bed8e0fe",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",46,"VIŚVĀMITRA","Amigo Universal","A cidade de Kapilavastu.","Sudhana, após descer do paraíso Trāyastriṃśa, encontra Viśvāmitra, que é descrito simplesmente como um professor de crianças, e pede por ensinamentos.","O encontro é entre Sudhana e Viśvāmitra.","O diálogo é o mais breve e direto da jornada. Sudhana pede instrução sobre a conduta do bodhisattva, e Viśvāmitra imediatamente o redireciona para outra pessoa, o jovem Śilpābhijña, que possui o conhecimento específico que Sudhana busca.","O ensinamento deste kalyāṇamitra é a humildade e o reconhecimento dos próprios limites. Em vez de oferecer um discurso ou descrever uma realização complexa, Viśvāmitra age como um elo na corrente de guias. Sua função não é ensinar o conteúdo, mas apontar a direção correta, ensinando a Sudhana que o caminho envolve buscar a fonte certa para cada tipo de conhecimento específico.","Nenhuma. Este encontro é notável por sua completa ausência de fenômenos miraculosos, destacando que a orientação espiritual pode se manifestar de formas extremamente simples e diretas.","Sudhana aprende que nem todo guia espiritual irá fornecer um ensinamento profundo e visionário. Alguns servem à função crucial de serem pontes, e a progressão espiritual depende de seguir humildemente essas conexões. A jornada é reforçada como uma teia de contatos, não uma série de picos isolados de sabedoria.","Viśvāmitra instrui Sudhana a procurar Śilpābhijña para aprender sobre a conduta do bodhisattva, pois ele ""estudou o conhecimento das palavras dos bodhisattvas"". A transição é imediata e direta.","'- A Simplicidade do Guia: Viśvāmitra é o kalyāṇamitra mais ""mundano"" até agora, um simples professor."
"9e15d0d6-2636-40a5-aa8b-bdd2f3e99c85",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",1,"BUDA SHAKYAMUNI","O Iluminado","Jetavana, no parque de Anāthapiṇḍada em Śrāvastī.","O Buda está em um kūṭāgāra (pavilhão) magnificamente adornado em Jetavana, preparando-se para um grande ensinamento. O capítulo serve como o cenário cósmico para toda a sutra.","Uma vasta assembleia composta por: 5.000 bodhisattvas, liderados por figuras proeminentes como Samantabhadra e Mañjuśrī (o texto lista exaustivamente centenas de nomes para ilustrar a magnitude); 500 śrāvakas com poderes miraculosos, incluindo Śāriputra e Maudgalyāyana; e incontáveis senhores do mundo (devas, etc.) que são devotos do Mahāyāna.","A assembleia, reconhecendo a profundidade inconcebível do poder e da sabedoria do Buda, faz uma longa e detalhada súplica. Eles pedem ao Buda para ensinar não apenas o Dharma, mas para revelar toda a sua jornada: desde suas práticas de bodhisattva em vidas passadas, a purificação de seus reinos búdicos, até a manifestação de seus poderes, o giro da Roda do Dharma e como ele interage com todos os seres.","Em resposta ao pedido, o Buda não oferece um ensinamento verbal. Em vez disso, ele entra no samādhi chamado ""O Rugido do Leão"" (Gaping Lion). Este ato meditativo é o próprio ensinamento, uma manifestação de poder que transforma a realidade e prepara o cenário para as revelações que se seguirão.","A entrada no samādhi desencadeia uma transformação cósmica","O capítulo estabelece uma distinção crucial na capacidade de percepção da assembleia. Os bodhisattvas e outros seres com mérito e aspiração Mahāyāna conseguem perceber plenamente as manifestações milagrosas. Em contraste, os grandes śrāvakas, embora fisicamente presentes, são completamente incapazes de ver, ouvir ou perceber qualquer um desses milagres.","O capítulo termina com cada um dos dez bodhisattvas visitantes recitando versos que louvam o Buda, sua sabedoria e os milagres que testemunharam. Isso solidifica a magnificência do cenário e prepara a assembleia para o ensinamento que será articulado por Samantabhadra no capítulo seguinte.","'- A Cegueira dos Śrāvakas: O sutra dedica uma longa seção para explicar por que os śrāvakas não conseguem ver os milagres, usando múltiplas analogias (pretas que não veem o Ganges, um homem sonhando com um palácio divino, pessoas sem conhecimento de ervas na Himalaia). A razão é a diferença fundamental em suas aspirações e méritos, focados no benefício próprio em vez da onisciência para o bem de todos."
